類目名稱_x,IC設計相關業,不動產經營業,不織布業,中學教育事業,乳品製造業,事務機器製造業,人力仲介代徵,人身保險業,人造纖維製造業,休閒服務業,保全樓管相關業,保險輔助業,信託投資業,倉儲業,停車場業,傢俱及裝設品表面塗裝業,傳直銷相關業,儲配／運輸物流業,光學器材製造業,光電產業,其他不動產業,其他住宿服務業,其他保險業,其他出版業,其他化學相關製造業,其他半導體相關業,其他印刷輔助業,其他商品批發業,其他土石採取業,其他專業／科學及技術業,其他投資理財相關業,其他教育服務業,其他機械製造修配業,其他汽機車相關業,其他營造業,其他相關製造業,其他石油及煤製品製造業,其他紙製品製造業,其他紡織業,其他紡織製品製造業,其他組織,其他運輸工具及零件製造修配業,其他運輸輔助業,其他醫療保健服務業,其他金屬相關製造業,其他金融及輔助業,其他陸上運輸業,其他零售業,其他電信及通訊相關業,其他電力器材製造業,其他電子零組件相關業,其他非金屬礦物製品製造業,其他食品製造業,其他餐飲業,其它軟體及網路相關業,創投業,加工紙製造業,動物醫院,化妝品製造業,化學原料及其製品批發業,化學原料製造業,半導體製造業,印刷品裝訂及加工業,印刷業,印刷電路板製造業(PCB),印染整理業,合成樹脂／塑膠及橡膠製造業,國防事業,國際組織及外國機構,圖書館／博物館類似機構,土木工程業,報關業,塑膠製品製造業,塗料／染料及顏料製造業,多媒體相關業,大專校院教育事業,大眾捷運系統,婚紗服務業,學前教育事業,安親/才藝班,宗教組織,室內設計業,家事服務業,家庭電器／設備及用品批發業,家庭電器／設備及用品零售業,家用電器製造業,寵物相關服務業,專用生產機械製造修配業,專門設計相關業,小學教育事業,屠宰業,工商顧問服務業,廣告行銷公關業,廣播業,廣播電視節目供應業,建材／傢俱批發業,建材／傢俱零售業,建物裝修及裝潢業,建築及工程技術服務業,建築及礦業機械設備製造修配業,建築工程業,建築設計業,徵信相關業,快遞服務業,技藝表演業,攝影沖印服務業,政府／民意機關,數位內容產業,文具禮品相關業,文教／育樂用品批發業,文教／育樂用品零售業,新聞出版業,旅遊服務業,旅館業,普通航空業,景觀設計業,書籍出版業,會計服務業,會議展覽服務業,有聲出版業,服飾品製造業,木竹製品製造業,林場相關業,機械器具批發業,機械器具零售業,機械設備租賃業,機械設備製造修配業,機車及其零件製造業,橡膠製品製造業,檢測技術服務,殯葬服務業,民航,氣體燃料供應業,水上運輸輔助業,水泥及水泥製品製造業,水產養殖業,污染防治設備製造修配業,汽機車及其零配件用品／批發業,汽機車及其零配件／用品零售業,汽機車維修業,汽車及其零件製造業,汽車客運業,汽車美容業,汽車貨運業,河海砂礫採取業,法律服務業,洗衣服務業,海運,消費性電子產品製造業,清潔用品製造業,漁獲打撈業,照明設備製造業,熱能供應業,燃料批發業,燃料零售業,物品租賃業,特殊教育事業,玩具相關業,玻璃及玻璃製品製造業,環境衛生及污染防治服務業,生化科技研發業,產物保險業,用水供應業,畜牧業,百貨相關業,石材製品製造業,石油煉製業,石油／天然氣及地熱礦業,社會福利服務業,社會／人文科學研發業,空調水機電工程業,管線／管道工程相關業,精密儀器相關製造業,糖果點心製造業,紙容器製造業,紙相關製造業,紡紗業,紡織帽製造業,紡織成衣業,綜合商品批發代理業,網際網路相關業,織布業,繩／纜／網／氈／毯製造業,罐頭食品加工業,美容／美體業,美髮業,耐火材料製造業,職業團體,職業學校教育事業,育樂用品製造業,自動控制相關業,自然科學研發業,自行車及其零件製造業,舞台架設及視聽工程業,航空器及其零件製造修配業,航空運輸輔助業,船務代理業,船舶及其零件製造修配業,菸草製造業,藝人／模特兒等經紀業,藝文服務業,藥品製造業,藥品／化妝品及清潔用品批發業,藥品／化妝品及清潔用品零售業,被動電子元件製造業,補習班,製版業,製糖業,診所,調味用品製造業,證券及期貨業,貨運承攬業,資料儲存媒體製造及複製業,軌道車輛及其零件製造修配業,農事及畜牧服務業,農業及園藝機械製造修配業,農藝及園藝業,農／漁會信用部,農／畜／水產品批發業,農／畜／水產品零售業,通用機械設備製造修配業,通訊機械器材相關業,運動服務業,運輸工具設備租賃業,醫療器材製造業,醫院,量販流通相關業,金屬加工用機械製造修配業,金屬家具及裝設品製造業,金屬容器製造業,金屬手工具製造業,金屬相關製造業,金屬礦業,金屬結構及建築組件製造業,金屬表面處理及熱處理業,金屬鍛造及粉末冶金業,金融控股業,銀行業,銅基本工業,鋁基本工業,鋼鐵基本工業,鍋爐及原動機製造修配業,鎂基本工業,鐘錶製造業,鐘錶／眼鏡批發業,鐘錶／眼鏡零售業,鐵路運輸業,陶瓷製品製造業,陸上土石採取業,陸上運輸輔助業,雜誌／期刊出版業,電信相關業,電力供應業,電力機械器材製造修配業,電子通訊/電腦週邊批發業,電子通訊／電腦週邊零售業,電子零組件相關業,電影片映演業,電影片發行業,電影片製作業,電池製造業,電腦及其週邊設備製造業,電腦及消費性電子製造業,電腦系統整合服務業,電腦軟體服務業,電視業,非金屬家具及裝設品製造業,非金屬礦業,鞋類製造業,鞋類／布類／服飾品批發業,鞋類／布類／服飾品零售業,食品什貨批發業,食品什貨零售業,食用油品及榖製品製造業,飲料店業,飲料製造業,餐館業,首飾及貴金屬批發業,首飾及貴金屬零售業
台中市神岡區,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,7.0,0.0,7.0,71.0,0.0,1.0,17.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,4.0,63.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,24.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,49.0,4.0,0.0,3.0,0.0,0.0,1.0,53.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,24.0,0.0,6.0,71.0,14.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,9.0,2.0,0.0,2.0,0.0,2.0,17.0,0.0,2.0,0.0,0.0
台中市西區,0.0,75.0,0.0,0.0,0.0,0.0,371.0,124.0,0.0,48.0,97.0,0.0,6.0,0.0,13.0,0.0,15.0,13.0,1.0,8.0,19.0,7.0,7.0,1.0,7.0,9.0,1.0,21.0,0.0,1.0,11.0,98.0,9.0,4.0,8.0,19.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,127.0,7.0,87.0,0.0,34.0,10.0,0.0,6.0,0.0,3.0,82.0,66.0,4.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,15.0,2.0,0.0,2.0,0.0,1.0,0.0,14.0,17.0,16.0,1.0,25.0,8.0,0.0,18.0,19.0,0.0,0.0,34.0,0.0,8.0,12.0,0.0,3.0,3.0,25.0,0.0,0.0,113.0,35.0,12.0,1.0,6.0,12.0,12.0,39.0,0.0,166.0,31.0,0.0,2.0,0.0,0.0,1.0,30.0,19.0,8.0,6.0,0.0,81.0,237.0,0.0,0.0,16.0,40.0,0.0,2.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,10.0,9.0,0.0,1.0,0.0,47.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,20.0,56.0,8.0,0.0,0.0,159.0,0.0,0.0,0.0,30.0,0.0,15.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,5.0,149.0,149.0,0.0,0.0,0.0,101.0,17.0,0.0,6.0,0.0,3.0,39.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,14.0,6.0,22.0,58.0,0.0,87.0,0.0,0.0,87.0,0.0,22.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,68.0,3.0,21.0,50.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,68.0,137.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,10.0,230.0,2.0,4.0,11.0,31.0,0.0,3.0,0.0,1.0,0.0,19.0,0.0,60.0,98.0,9.0,5.0,0.0,1.0,53.0,110.0,52.0,62.0,2.0,86.0,13.0,648.0,4.0,17.0
台中市西屯區,2.0,328.0,0.0,10.0,6.0,0.0,975.0,151.0,7.0,33.0,240.0,0.0,0.0,6.0,8.0,7.0,31.0,117.0,73.0,199.0,18.0,5.0,0.0,2.0,8.0,84.0,18.0,96.0,0.0,37.0,16.0,200.0,118.0,11.0,17.0,133.0,1.0,2.0,11.0,23.0,3.0,6.0,0.0,133.0,144.0,21.0,1.0,67.0,64.0,11.0,155.0,2.0,78.0,216.0,253.0,0.0,2.0,1.0,12.0,8.0,45.0,104.0,11.0,109.0,16.0,0.0,13.0,0.0,0.0,0.0,17.0,1.0,69.0,2.0,38.0,97.0,0.0,11.0,62.0,0.0,0.0,101.0,7.0,16.0,22.0,7.0,4.0,136.0,33.0,0.0,0.0,159.0,256.0,3.0,0.0,49.0,49.0,77.0,64.0,0.0,209.0,35.0,39.0,13.0,1.0,0.0,9.0,38.0,10.0,9.0,33.0,0.0,143.0,435.0,12.0,7.0,24.0,13.0,0.0,3.0,1.0,14.0,0.0,22.0,34.0,0.0,0.0,17.0,3.0,49.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,42.0,83.0,21.0,107.0,12.0,5.0,6.0,0.0,18.0,0.0,0.0,38.0,5.0,0.0,13.0,0.0,0.0,17.0,92.0,0.0,3.0,81.0,112.0,37.0,4.0,9.0,2.0,358.0,0.0,0.0,0.0,13.0,1.0,92.0,10.0,97.0,9.0,0.0,9.0,0.0,0.0,21.0,419.0,326.0,9.0,0.0,0.0,75.0,59.0,2.0,4.0,0.0,31.0,166.0,0.0,80.0,0.0,12.0,4.0,3.0,0.0,0.0,2.0,17.0,55.0,59.0,114.0,19.0,134.0,0.0,0.0,122.0,28.0,12.0,10.0,1.0,14.0,1.0,0.0,2.0,0.0,26.0,3.0,64.0,16.0,50.0,7.0,86.0,132.0,181.0,70.0,18.0,0.0,61.0,0.0,0.0,28.0,19.0,1.0,31.0,53.0,0.0,0.0,7.0,2.0,0.0,0.0,22.0,10.0,0.0,0.0,0.0,3.0,7.0,168.0,14.0,162.0,44.0,44.0,0.0,7.0,0.0,4.0,3.0,82.0,0.0,186.0,526.0,4.0,5.0,0.0,61.0,81.0,244.0,68.0,128.0,0.0,201.0,41.0,1153.0,3.0,15.0
台中市豐原區,0.0,8.0,0.0,0.0,1.0,0.0,174.0,11.0,0.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,33.0,39.0,1.0,5.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28.0,0.0,0.0,18.0,7.0,1.0,11.0,0.0,9.0,62.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,11.0,4.0,9.0,13.0,3.0,4.0,31.0,4.0,0.0,0.0,7.0,6.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,17.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,8.0,26.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,15.0,5.0,8.0,0.0,0.0,62.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,38.0,24.0,0.0,0.0,1.0,10.0,7.0,0.0,7.0,0.0,8.0,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,23.0,3.0,107.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,23.0,0.0,4.0,28.0,49.0,16.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,11.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,63.0,0.0,13.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,4.0,0.0,2.0,9.0,27.0,7.0,14.0,0.0,44.0,4.0,114.0,1.0,2.0
台中市霧峰區,0.0,1.0,0.0,0.0,10.0,0.0,63.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0,22.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,70.0,0.0,0.0,2.0,3.0,0.0,17.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,1.0,0.0,21.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,69.0,5.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,7.0,0.0,1.0,6.0,3.0,0.0,12.0,0.0,11.0,0.0,0.0
台中市龍井區,0.0,6.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,36.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,21.0,0.0,9.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,60.0,0.0,4.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,31.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,24.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,27.0,0.0,49.0,0.0,0.0
台北市,4.0,1061.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,6.0,26.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,40.0,0.0,0.0
台北市中山區,15.0,365.0,3.0,0.0,7.0,0.0,1711.0,258.0,6.0,156.0,305.0,6.0,61.0,9.0,51.0,0.0,26.0,139.0,15.0,37.0,12.0,6.0,8.0,17.0,16.0,20.0,1.0,111.0,0.0,15.0,38.0,267.0,8.0,45.0,44.0,14.0,3.0,2.0,21.0,27.0,40.0,0.0,1.0,177.0,20.0,98.0,1.0,49.0,44.0,4.0,89.0,0.0,59.0,326.0,199.0,8.0,2.0,6.0,9.0,80.0,39.0,25.0,2.0,25.0,7.0,58.0,1.0,2.0,0.0,0.0,20.0,18.0,48.0,6.0,83.0,1.0,2.0,81.0,13.0,3.0,20.0,93.0,15.0,6.0,45.0,4.0,19.0,9.0,75.0,0.0,0.0,300.0,489.0,50.0,45.0,45.0,30.0,89.0,43.0,0.0,209.0,35.0,28.0,75.0,2.0,16.0,21.0,91.0,40.0,11.0,24.0,14.0,765.0,964.0,2.0,4.0,103.0,110.0,2.0,2.0,15.0,2.0,0.0,28.0,14.0,0.0,3.0,3.0,11.0,2.0,56.0,1.0,0.0,6.0,60.0,2.0,0.0,46.0,23.0,10.0,26.0,13.0,0.0,12.0,0.0,127.0,0.0,60.0,144.0,4.0,0.0,2.0,3.0,0.0,17.0,15.0,0.0,1.0,27.0,36.0,60.0,146.0,2.0,0.0,536.0,0.0,0.0,0.0,33.0,1.0,59.0,0.0,24.0,19.0,1.0,0.0,0.0,0.0,85.0,553.0,823.0,25.0,0.0,1.0,280.0,52.0,0.0,38.0,0.0,42.0,38.0,0.0,11.0,0.0,0.0,20.0,8.0,6.0,0.0,36.0,31.0,34.0,87.0,213.0,16.0,80.0,0.0,0.0,259.0,18.0,206.0,114.0,8.0,0.0,1.0,1.0,8.0,0.0,12.0,11.0,9.0,14.0,62.0,39.0,70.0,28.0,203.0,5.0,10.0,0.0,1.0,0.0,3.0,7.0,0.0,0.0,228.0,419.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,18.0,334.0,135.0,3.0,17.0,33.0,62.0,0.0,3.0,2.0,0.0,0.0,192.0,0.0,309.0,1042.0,15.0,8.0,1.0,3.0,116.0,208.0,101.0,201.0,14.0,195.0,79.0,1710.0,17.0,56.0
台北市中正區,11.0,144.0,1.0,1.0,0.0,0.0,1292.0,215.0,1.0,35.0,199.0,5.0,6.0,2.0,35.0,0.0,8.0,49.0,7.0,22.0,3.0,4.0,17.0,26.0,8.0,10.0,0.0,38.0,0.0,13.0,12.0,420.0,2.0,0.0,5.0,3.0,0.0,0.0,15.0,1.0,43.0,0.0,0.0,160.0,11.0,39.0,3.0,53.0,19.0,0.0,31.0,0.0,58.0,222.0,79.0,1.0,0.0,0.0,0.0,6.0,17.0,8.0,0.0,16.0,1.0,0.0,0.0,13.0,8.0,1.0,5.0,1.0,3.0,1.0,21.0,27.0,1.0,45.0,24.0,7.0,10.0,40.0,13.0,22.0,6.0,2.0,3.0,12.0,35.0,0.0,0.0,319.0,230.0,9.0,10.0,17.0,20.0,34.0,40.0,0.0,81.0,23.0,0.0,0.0,10.0,0.0,65.0,157.0,3.0,30.0,61.0,3.0,101.0,325.0,0.0,1.0,147.0,60.0,3.0,3.0,11.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,5.0,12.0,8.0,1.0,12.0,0.0,77.0,0.0,6.0,18.0,29.0,0.0,2.0,1.0,0.0,7.0,17.0,0.0,0.0,0.0,6.0,66.0,161.0,0.0,0.0,271.0,0.0,0.0,0.0,68.0,0.0,56.0,2.0,36.0,20.0,0.0,39.0,0.0,0.0,64.0,215.0,452.0,2.0,0.0,1.0,31.0,14.0,0.0,40.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,146.0,84.0,35.0,51.0,65.0,0.0,512.0,1.0,0.0,163.0,0.0,142.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,1.0,21.0,33.0,11.0,43.0,42.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,151.0,226.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,2.0,76.0,102.0,1.0,9.0,15.0,72.0,0.0,0.0,0.0,5.0,0.0,153.0,0.0,317.0,430.0,15.0,5.0,0.0,2.0,29.0,105.0,19.0,111.0,0.0,289.0,51.0,1000.0,6.0,37.0
台北市信義區,54.0,387.0,0.0,0.0,3.0,1.0,1621.0,540.0,0.0,67.0,298.0,8.0,64.0,5.0,3.0,0.0,12.0,15.0,4.0,22.0,12.0,19.0,0.0,27.0,14.0,37.0,1.0,41.0,0.0,11.0,46.0,177.0,32.0,5.0,14.0,27.0,4.0,0.0,4.0,4.0,28.0,0.0,0.0,158.0,10.0,65.0,4.0,112.0,41.0,0.0,111.0,0.0,38.0,307.0,228.0,26.0,14.0,3.0,23.0,6.0,15.0,26.0,3.0,15.0,0.0,1.0,1.0,0.0,2.0,0.0,14.0,1.0,2.0,4.0,207.0,5.0,0.0,17.0,19.0,7.0,1.0,85.0,20.0,16.0,29.0,3.0,10.0,0.0,71.0,0.0,0.0,444.0,610.0,9.0,16.0,23.0,20.0,47.0,44.0,0.0,106.0,35.0,0.0,2.0,3.0,0.0,9.0,93.0,21.0,11.0,15.0,30.0,89.0,289.0,0.0,7.0,11.0,274.0,14.0,19.0,7.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,16.0,37.0,1.0,8.0,7.0,2.0,0.0,0.0,95.0,2.0,2.0,143.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,12.0,43.0,62.0,0.0,1.0,748.0,0.0,0.0,0.0,44.0,1.0,42.0,13.0,11.0,4.0,1.0,0.0,4.0,0.0,58.0,445.0,1049.0,6.0,0.0,0.0,79.0,16.0,0.0,15.0,0.0,17.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,19.0,43.0,36.0,117.0,106.0,272.0,2.0,65.0,0.0,0.0,121.0,6.0,171.0,7.0,6.0,0.0,3.0,0.0,6.0,0.0,8.0,10.0,1.0,9.0,47.0,24.0,88.0,169.0,85.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,63.0,568.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,14.0,1.0,1.0,0.0,3.0,159.0,271.0,12.0,10.0,18.0,11.0,0.0,5.0,14.0,20.0,1.0,108.0,0.0,250.0,619.0,26.0,8.0,0.0,14.0,119.0,326.0,71.0,127.0,0.0,214.0,52.0,1343.0,15.0,59.0
